,0,1,2,3
0,0.5567333628619658,0.11168178803389009,0.40275453900002295,0.21163875498821053
1,0.6217426660563363,-0.02313663243814237,0.40275453900002295,0.21255420654941967
2,0.6461595961390751,-0.10895264110524525,0.40275453900002295,0.21621601279426209
3,0.682148347226298,-0.12126503206495243,0.3481733913117523,0.21987814674684167
4,0.6963459036182331,-0.09228494905940642,0.30996658792996307,0.22354028069941834
5,0.739323064403508,-0.052981747562535784,0.31542470269878975,0.22354028069941834
6,0.727886654496062,0.03825954965476294,0.22809486639755708,0.22354028069941834
7,0.6956059758924763,0.12950084687204785,0.2062624073222484,0.22811999631349428
8,0.6918445051652624,0.19027161375707943,0.1980752351690079,0.22926451558234326
9,0.6885226378860306,0.251042380642111,0.12439068578984214,0.2326980733888873
10,0.7069604260236712,0.31181314752714256,0.14076503009632388,0.23544393651091627
11,0.7012436062139676,0.31547009341489074,0.14076503009632388,0.2372745119256003
12,0.7267329956095846,0.30484858405330423,0.14076503009632388,0.24070868418415117
13,0.7696670839519173,0.22662556811709159,0.14076503009632388,0.24185340827033477
14,0.7603975255439804,0.18163452089575022,0.0425189642574366,0.24460041836943947
15,0.7519669723243019,0.21184199171219867,0.045248021641850183,0.2457451424556231
16,0.7574753895973882,0.2880247642591846,-0.0011459538931799921,0.24917931471417104
17,0.7494345506706972,0.3948577379598714,-0.04262762613626562,0.24753110865470998
18,0.7018507638620279,0.4511711370928782,-0.09284228200947461,0.24643230461506926
19,0.6513338024734642,0.5074845362258851,-0.13214070834502953,0.24643230461506926
20,0.593165098929229,0.6046516368292966,-0.21947054464626273,0.24643230461506926
21,0.5639911807885785,0.7120321628003162,-0.21947054464626273,0.24872147969765407
22,0.5593361201377836,1.072753570403563,-0.21479216055869677,0.24917931471417104
23,0.5609090841075661,0.9706978646762399,-0.2085543151086084,0.24917931471417104
24,0.5478139942018064,1.2359317825569283,-0.28652738323470966,0.2524481993832526
25,0.5517097881878065,0.7684431075254401,-0.31335011867008833,0.2566867712438917
26,0.5745443630585674,0.4879556894810025,-0.3068003809474957,0.2610832982334032
27,0.6164406292493062,0.8732315511891557,-0.3068003809474957,0.2610832982334032
28,0.6583368954400451,0.4879556894810025,-0.3068003809474957,0.2610832982334032
