,0,1,2,3
0,-3.8066197653296796,-1.2213638522653198,-2.075229566047466,-0.9676970030285456
1,-3.8622472518126245,-1.1379617621086855,-1.9551510411332704,-0.9676970030285456
2,-3.7697064477322897,-1.032205778208577,-1.719360483119941,-0.9887571406985667
3,-3.8895137005111127,-0.9208613208726206,-1.5599835318701907,-0.9933352177739596
4,-3.8190396617330906,-0.8842227580672963,-1.3394756952095772,-1.0116475260755318
5,-3.968626997243109,-0.8973881249490739,-1.1822819898673576,-1.014577560945331
6,-3.916925797645253,-0.9398355825656911,-1.1124181208263706,-1.026297700424527
7,-3.94389164669226,-1.0018044340055619,-0.9552244154841515,-1.0248328468434977
8,-3.8542012601159437,-1.0842085389844374,-0.8607990299834433,-1.018973432519371
9,-3.5650259934129234,-1.1802361463226767,-0.7543657919913151,-1.0272140531820129
10,-3.4322719530245944,-1.1708890478793594,-0.6168212998168735,-1.0354546738446546
11,-3.434770106203787,-1.1615419494360284,-0.41596267632403705,-1.0409478747735226
12,-3.3498996869364563,-1.152194850992711,-0.1976380855709543,-1.042778941749814
13,-3.264118026107436,-1.1924852422493093,-0.11030824926972135,-1.0400335701893892
14,-3.0927035261033176,-1.2658672933058515,-0.0011459538931799921,-1.0400335701893892
15,-2.929839251310376,-1.3044846311637912,0.5555817525271811,-1.0491889050708367
16,-2.8801228883252827,-1.3344107907220903,0.8765189009342128,-1.051020135900992
17,-2.8470180490311354,-1.4997615295348747,1.0839272621496416,-1.0537669821462297
18,-2.7635273205260593,-1.6651122683476594,1.2469429565786099,-1.053156626487465
19,-2.634375567740219,-1.6748643919637831,1.3852151973888953,-1.0519359151699412
20,-2.4811283701207043,-1.6805763500818134,1.4943774927654365,-1.0505624101203874
21,-2.3287404411992716,-1.6701276462073862,1.5380424109160529,-1.0491889050708367
22,-2.16229889928746,-1.6319496897431296,1.5380424109160529,-1.047816833742631
23,-2.031959436015358,-1.5521778543941571,1.5380424109160529,-1.0473594766332284
24,-1.8920721972870893,-1.534799851421467,1.5380424109160529,-1.042778941749814
25,-1.6333968944058237,-1.5590177366996456,1.5380424109160529,-1.0414056415175947
26,-1.414419733464879,-1.534362814288263,1.5380424109160529,-1.037285740820946
27,-1.15370695050806,-1.509707891876867,1.5380424109160529,-1.0354546738446546
28,-0.6924378525589225,-1.4479962393016166,1.5380424109160529,-1.0336233337785838
29,-0.41238068016376755,-1.2380576660708391,1.4507125746148208,-1.030418625207852
30,0.24875184687132057,-1.1246433006646483,1.4507125746148208,-1.0235515095947638
31,0.41698588499387096,-1.2583603014453106,1.39831467283408,-1.0164091194832263
32,0.3157359664998287,-1.556831546350537,1.297885361087662,-1.0116475260755318
33,0.24573526002587973,-1.612978594323957,1.2760529020123539,-1.0065215216651313
34,0.19055961385654716,-1.6085445930644182,1.2760529020123539,-1.0052400205625305
35,0.1405141764371503,-1.3853994609462155,1.1887230657111207,-0.9979141141186941
36,0.09439968785130229,-1.2003083743809315,1.1887230657111207,-0.9960825555807986
37,0.11488571789728397,-1.0722983561450117,1.1887230657111207,-0.9910461792362617
38,0.36065894016182914,-0.964541141003553,1.1887230657111207,-0.9887571406985667
39,0.627500446064231,-0.8702857945917125,1.1887230657111207,-0.986925582160671
40,0.8236730302169161,-0.9269547419278852,1.1537911311906273,-0.9841782443538322
41,0.9650488216400822,-1.0842398850960664,1.1013932294098874,-0.9794173063616118
42,1.0922303825579058,-1.2610633007629717,1.0664612948893946,-0.97227589937328
43,0.8719099572316878,-1.4509122314290215,1.0140633931086553,-0.9675143059655883
44,0.68276477483798,-1.5435978610203405,1.0140633931086553,-0.9603719158540478
45,0.5597057466627743,-1.5715079565618428,1.0140633931086553,-0.9569389724995105
46,0.5440980757077085,-1.4803781791647495,1.0140633931086553,-0.9557946580479962
47,0.5335339983411835,-1.399408158792634,1.0140633931086553,-0.9557946580479962
48,0.5181530783725095,-1.3336777739579715,1.0140633931086553,-0.9543296406130967
49,0.49579173454330666,-1.275721224805882,1.0140633931086553,-0.9484695708734986
50,0.4907193765301717,-1.2294254291776592,1.0140633931086553,-0.9469432720919204
51,0.5014007083067944,-1.2430127629466745,1.0140633931086553,-0.9438906745287641
52,0.5225135768027768,-1.2965221829805111,1.0140633931086553,-0.9420596075524758
53,0.5796718314834098,-1.3500316030143475,1.0140633931086553,-0.9365664066236078
54,0.6124505384188242,-1.403541023048184,1.0140633931086553,-0.9310727141331356
55,0.6402186946130942,-1.47855467940205,1.0140633931086553,-0.9274102524728218
56,0.6459898346689146,-1.553568335755903,1.0140633931086553,-0.9230147086065189
57,0.6660616886758235,-1.6097502127422407,1.0140633931086553,-0.9200843460289826
58,0.6757704824155926,-1.6548537844668503,1.0140633931086553,-0.9109281918781965
59,0.7233593823290223,-1.6556441351445181,1.0140633931086553,-0.9109281918781965
