,0,1,2,3
0,-0.6720972723370914,0.24396237908412047,-0.9945228418197063,-0.5291101734895268
1,-0.6312185322569247,0.4066004736218188,-0.9071930055184732,-0.5291101734895268
2,-0.5955290005283101,0.4955189435931845,-0.9071930055184732,-0.5245320964141309
3,-0.5045484712951442,0.5352909971869861,-0.9945228418197063,-0.5233873723279473
4,-0.4613786002795304,0.2806614420769196,-0.9181092350561273,-0.5199532000693993
5,-0.367441227739593,0.047001631896363444,-0.8285961528473633,-0.5199532000693993
6,-0.32983076750050294,0.19162241013777165,-0.8198631692172402,-0.5199532000693993
7,-0.3109070771764558,0.2584237871195571,-0.8198631692172402,-0.517755591990115
8,-0.2790141772597875,0.2084960622119015,-0.8198631692172402,-0.5172061899702947
9,-0.2396411888887511,0.1815675420247616,-0.8444246856769617,-0.5126289321642402
10,-0.1785229447772536,0.16038882301775753,-0.8562506010094206,-0.5117132621312063
11,-0.1426047899776133,0.18491648557426024,-0.7325333329160068,-0.5098819220651355
12,-0.10045749055810607,0.25335013764206427,-0.7674652674365002,-0.5091488398591493
13,-0.052398602821343135,0.4974077477551015,-0.8198631692172402,-0.5080492165501671
14,-0.03991234106901703,0.4136075351893052,-0.8198631692172402,-0.5091488398591493
15,-0.056986621001492696,-0.16197941139472066,-0.8198631692172402,-0.5098819220651355
16,-0.06926877347878785,-0.5498778977753511,-0.7543657919913151,-0.5119421796394662
17,-0.11177687302046352,-0.6562436938508751,-0.7325333329160068,-0.5126289321642402
18,-0.13967994515274643,-0.6854835878970043,-0.7325333329160068,-0.5199532000693993
19,-0.2200785850489615,-0.6954420064357886,-0.7325333329160068,-0.5199532000693993
20,-0.2517457338854266,-0.5286147853908996,-0.7216171033783529,-0.5245320964141309
21,-0.31889346145183356,-0.31759115445009567,-0.6997846443030445,-0.5245320964141309
22,-0.33175044099173856,-0.5160763407415895,-0.6452034966147738,-0.5245320964141309
23,-0.32800397313776847,-0.6107255229148474,-0.6277375293545273,-0.5245320964141309
24,-0.319793600459278,-0.2900306886151616,-0.5360412012382325,-0.5222428530591012
25,-0.26164590778625885,-0.13673614658055824,-0.47491031582736937,-0.5153751229940033
26,-0.15399263914424563,-0.2345420429435716,-0.4232401626824732,-0.5117129890414238
27,-0.079814454740196,-0.7652377408240375,-0.3329993318378655,-0.5098819220651355
28,-0.020801330990628843,-1.26887866334556,-0.22602028236885513,-0.5080492165501671
29,0.010476556421317677,-1.2314106829138018,-0.2958841514098413,-0.5080492165501671
30,0.018288794363952032,-1.324324920960216,-0.2958841514098413,-0.5080492165501671
31,0.01714613729915874,-1.6128124867238955,-0.3541040422773306,-0.5049977113461347
32,0.05554420186973323,-0.466522692828413,-0.3832139877110748,-0.5034719587441127
